id,date,flow_cfs,dis_min,dis_max,dateTime,day,month,year
344,12/10/2018,1.930602837,1.86,2.01,12/9/2018 14:00,9,12,2018
345,12/11/2018,2.005034722,1.86,2.24,12/10/2018 14:00,10,12,2018
346,12/12/2018,1.970244755,1.93,2.08,12/11/2018 14:00,11,12,2018
347,12/13/2018,1.961777003,1.93,2.01,12/12/2018 14:00,12,12,2018
348,12/14/2018,1.926388889,1.86,2.01,12/13/2018 14:00,13,12,2018
349,12/15/2018,1.911,1.86,1.93,12/14/2018 14:00,14,12,2018
350,12/16/2018,1.893298611,1.86,1.93,12/15/2018 14:00,15,12,2018
351,12/17/2018,1.884390244,1.86,1.93,12/16/2018 14:00,16,12,2018
352,12/18/2018,1.883576389,1.79,1.93,12/17/2018 14:00,17,12,2018
353,12/19/2018,1.909825784,1.86,2.01,12/18/2018 14:00,18,12,2018
354,12/20/2018,1.905609756,1.86,1.93,12/19/2018 14:00,19,12,2018
355,12/21/2018,1.918333333,1.86,2.01,12/20/2018 14:00,20,12,2018
356,12/22/2018,1.9271777,1.86,2.08,12/21/2018 14:00,21,12,2018
357,12/23/2018,2.081319444,1.93,2.49,12/22/2018 14:00,22,12,2018
358,12/24/2018,2.135833333,2.08,2.32,12/23/2018 14:00,23,12,2018
359,12/25/2018,2.827847222,2.16,4.27,12/24/2018 14:00,24,12,2018
360,12/26/2018,3.0996875,2.41,5.36,12/25/2018 14:00,25,12,2018
361,12/27/2018,2.252797203,2.01,2.49,12/26/2018 14:00,26,12,2018
362,12/28/2018,42.42238434,1.86,838,12/27/2018 14:00,27,12,2018
363,12/29/2018,8.9509375,3.73,88.1,12/28/2018 14:00,28,12,2018
364,12/30/2018,3.25875,2.96,3.85,12/29/2018 14:00,29,12,2018
365,12/31/2018,2.837083333,2.67,3.06,12/30/2018 14:00,30,12,2018
366,1/1/2019,2.744064748,2.58,3.06,12/31/2018 14:00,1,1,2018
367,1/2/2019,2.734425087,2.67,2.86,1/1/2019 14:00,1,1,2019
368,1/3/2019,2.618229167,2.49,2.77,1/2/2019 14:00,2,1,2019
369,1/4/2019,2.620972222,2.58,2.77,1/3/2019 14:00,3,1,2019
370,1/5/2019,2.6328125,2.58,2.67,1/4/2019 14:00,4,1,2019
371,1/6/2019,2.614722222,2.49,2.77,1/5/2019 14:00,5,1,2019
372,1/7/2019,2.520701754,2.41,2.77,1/6/2019 14:00,6,1,2019
373,1/8/2019,2.465470383,2.41,2.49,1/7/2019 14:00,7,1,2019
374,1/9/2019,2.458888889,2.41,2.49,1/8/2019 14:00,8,1,2019
375,1/10/2019,2.455,2.41,2.49,1/9/2019 14:00,9,1,2019
376,1/11/2019,2.526690141,2.41,3.97,1/10/2019 14:00,10,1,2019
377,1/12/2019,2.413066202,2.41,2.49,1/11/2019 14:00,11,1,2019
378,1/13/2019,2.460140845,2.32,2.67,1/12/2019 14:00,12,1,2019
379,1/14/2019,2.415473684,2.32,2.58,1/13/2019 14:00,13,1,2019
380,1/15/2019,2.388216783,2.32,2.49,1/14/2019 14:00,14,1,2019
381,1/16/2019,2.379652778,2.32,2.49,1/15/2019 14:00,15,1,2019
382,1/17/2019,2.360347222,2.24,2.41,1/16/2019 14:00,16,1,2019
383,1/18/2019,2.417361111,2.32,3.06,1/17/2019 14:00,17,1,2019
384,1/19/2019,2.404963768,2.32,2.49,1/18/2019 14:00,18,1,2019
385,1/20/2019,2.408229167,2.32,2.49,1/19/2019 14:00,19,1,2019
386,1/21/2019,2.443428571,2.32,2.58,1/20/2019 14:00,20,1,2019
387,1/22/2019,2.449722222,2.39,2.58,1/21/2019 14:00,21,1,2019
388,1/23/2019,2.41,2.41,2.41,1/22/2019 15:00,22,1,2019
389,1/24/2019,2.416666667,2.41,2.43,1/23/2019 15:00,23,1,2019
390,1/25/2019,2.410833333,2.41,2.42,1/24/2019 15:00,24,1,2019
391,1/26/2019,2.426666667,2.42,2.43,1/25/2019 15:00,25,1,2019
392,1/27/2019,2.421666667,2.39,2.43,1/26/2019 15:00,26,1,2019
393,1/28/2019,2.370833333,2.37,2.38,1/27/2019 15:00,27,1,2019
394,1/29/2019,2.374166667,2.37,2.38,1/28/2019 15:00,28,1,2019
395,1/30/2019,2.385,2.38,2.39,1/29/2019 15:00,29,1,2019
396,1/31/2019,2.42,2.37,2.58,1/30/2019 15:00,30,1,2019
397,2/1/2019,12.35823529,2.69,116,1/31/2019 15:00,1,1,2019
398,2/2/2019,3.269340278,2.71,5.22,2/1/2019 14:00,1,2,2019
399,2/3/2019,2.767743056,2.49,3.41,2/2/2019 14:00,2,2,2019
400,2/4/2019,2.487430556,2.41,2.58,2/3/2019 14:00,3,2,2019
401,2/5/2019,2.392534722,2.32,2.49,2/4/2019 14:00,4,2,2019
402,2/6/2019,2.296319444,2.24,2.41,2/5/2019 14:00,5,2,2019
403,2/7/2019,2.209166667,2.16,2.32,2/6/2019 14:00,6,2,2019
404,2/8/2019,2.170277778,2.08,2.24,2/7/2019 14:00,7,2,2019
405,2/9/2019,2.140833333,2.08,2.24,2/8/2019 14:00,8,2,2019
406,2/10/2019,2.162222222,2.08,2.32,2/9/2019 14:00,9,2,2019
407,2/11/2019,2.192222222,2.16,2.32,2/10/2019 14:00,10,2,2019
408,2/12/2019,2.123333333,2.08,2.32,2/11/2019 14:00,11,2,2019
409,2/13/2019,6.406736111,2.08,89.7,2/12/2019 14:00,12,2,2019
410,2/14/2019,6.624270833,2.49,103,2/13/2019 14:00,13,2,2019
411,2/15/2019,2.655763889,2.41,3.11,2/14/2019 14:00,14,2,2019
412,2/16/2019,2.851701389,2.41,9.97,2/15/2019 14:00,15,2,2019
413,2/17/2019,2.433055556,2.32,2.49,2/16/2019 14:00,16,2,2019
414,2/18/2019,2.755868056,2.32,4.43,2/17/2019 14:00,17,2,2019
415,2/19/2019,2.515972222,2.41,2.84,2/18/2019 14:00,18,2,2019
416,2/20/2019,2.448993056,2.32,2.58,2/19/2019 14:00,19,2,2019
417,2/21/2019,2.351944444,2.24,2.41,2/20/2019 14:00,20,2,2019
418,2/22/2019,2.298993056,2.24,2.41,2/21/2019 14:00,21,2,2019
419,2/23/2019,2.267595819,2.16,2.32,2/22/2019 14:00,22,2,2019
420,2/24/2019,2.257569444,2.16,2.49,2/23/2019 14:00,23,2,2019
421,2/25/2019,2.6390625,2.16,16.6,2/24/2019 14:00,24,2,2019
422,2/26/2019,7.993645833,2.32,47.9,2/25/2019 14:00,25,2,2019
423,2/27/2019,3.8428125,2.58,52.2,2/26/2019 14:00,26,2,2019
424,2/28/2019,2.550416667,2.41,2.71,2/27/2019 14:00,27,2,2019
425,3/1/2019,2.418819444,2.32,2.49,2/28/2019 14:00,1,2,2019
426,3/2/2019,2.370277778,2.32,2.49,3/1/2019 14:00,1,3,2019
427,3/3/2019,2.305590278,2.24,2.41,3/2/2019 14:00,2,3,2019
428,3/4/2019,2.245555556,2.16,2.32,3/3/2019 14:00,3,3,2019
429,3/5/2019,2.207222222,2.16,2.32,3/4/2019 14:00,4,3,2019
430,3/6/2019,2.225833333,2.16,2.32,3/5/2019 14:00,5,3,2019
431,3/7/2019,2.197222222,2.16,2.24,3/6/2019 14:00,6,3,2019
432,3/8/2019,2.211944444,2.16,2.24,3/7/2019 14:00,7,3,2019
433,3/9/2019,2.236666667,2.16,2.32,3/8/2019 14:00,8,3,2019
434,3/10/2019,2.238645833,2.16,2.41,3/9/2019 14:00,9,3,2019
435,3/11/2019,2.225555556,2.16,2.32,3/10/2019 14:00,10,3,2019
436,3/12/2019,2.225,2.16,2.32,3/11/2019 14:00,11,3,2019
437,3/13/2019,2.204444444,2.16,2.32,3/12/2019 14:00,12,3,2019
438,3/14/2019,2.231979167,2.16,2.41,3/13/2019 14:00,13,3,2019
439,3/15/2019,2.218055556,2.16,2.32,3/14/2019 14:00,14,3,2019
440,3/16/2019,2.201958042,2.08,2.24,3/15/2019 14:00,15,3,2019
441,3/17/2019,2.119444444,2.08,2.24,3/16/2019 14:00,16,3,2019
442,3/18/2019,2.114270833,2.01,2.16,3/17/2019 14:00,17,3,2019
443,3/19/2019,2.038194444,2.01,2.08,3/18/2019 14:00,18,3,2019
444,3/20/2019,2.023333333,1.93,2.08,3/19/2019 14:00,19,3,2019
445,3/21/2019,2.021621622,2.01,2.08,3/20/2019 14:00,20,3,2019
446,3/22/2019,2.088787879,2.04,2.16,3/21/2019 14:10,21,3,2019
447,3/23/2019,2.101354167,2.01,2.16,3/22/2019 14:00,22,3,2019
448,3/24/2019,2.055208333,2.01,2.08,3/23/2019 14:00,23,3,2019
449,3/25/2019,2.060555556,2.01,2.08,3/24/2019 14:00,24,3,2019
450,3/26/2019,2.061083916,1.93,2.08,3/25/2019 14:00,25,3,2019
451,3/27/2019,2.045745455,1.93,2.16,3/26/2019 14:00,26,3,2019
452,3/28/2019,2.031597222,1.93,2.08,3/27/2019 14:00,27,3,2019
453,3/29/2019,2.0484375,2.01,2.24,3/28/2019 14:00,28,3,2019
454,3/30/2019,2.021180556,2.01,2.08,3/29/2019 14:00,29,3,2019
455,3/31/2019,2.011830986,1.93,2.08,3/30/2019 14:00,30,3,2019
456,4/1/2019,1.972247191,1.86,2.16,3/31/2019 14:00,1,3,2019
457,4/2/2019,1.927867133,1.86,2.01,4/1/2019 14:00,1,4,2019
458,4/3/2019,1.917430556,1.86,2.01,4/2/2019 14:00,2,4,2019
459,4/4/2019,1.908402778,1.86,2.01,4/3/2019 14:00,3,4,2019
460,4/5/2019,1.905451389,1.86,1.93,4/4/2019 14:00,4,4,2019
461,4/6/2019,1.903415493,1.86,2.01,4/5/2019 14:00,5,4,2019
462,4/7/2019,1.89322807,1.79,2.01,4/6/2019 14:00,6,4,2019
463,4/8/2019,1.866585366,1.86,1.93,4/7/2019 14:00,7,4,2019
464,4/9/2019,1.870141343,1.86,1.93,4/8/2019 14:00,8,4,2019
465,4/10/2019,1.869965278,1.79,1.93,4/9/2019 14:00,9,4,2019
466,4/11/2019,1.868263889,1.79,1.93,4/10/2019 14:00,10,4,2019
467,4/12/2019,1.880486111,1.79,2.16,4/11/2019 14:00,11,4,2019
468,4/13/2019,1.949722222,1.86,2.67,4/12/2019 14:00,12,4,2019
469,4/14/2019,1.891597222,1.86,1.93,4/13/2019 14:00,13,4,2019
470,4/15/2019,1.884878049,1.86,1.93,4/14/2019 14:00,14,4,2019
471,4/16/2019,1.879157895,1.86,1.93,4/15/2019 14:00,15,4,2019
472,4/17/2019,1.965964912,1.86,2.08,4/16/2019 14:00,16,4,2019
473,4/18/2019,1.929756098,1.86,2.01,4/17/2019 14:00,17,4,2019
474,4/19/2019,1.920138889,1.86,2.01,4/18/2019 14:00,18,4,2019
475,4/20/2019,1.86097561,1.79,1.93,4/19/2019 14:00,19,4,2019
476,4/21/2019,1.864545455,1.79,2.01,4/20/2019 14:00,20,4,2019
477,4/22/2019,1.849647887,1.79,1.93,4/21/2019 14:00,21,4,2019
478,4/23/2019,1.849305556,1.79,1.86,4/22/2019 14:00,22,4,2019
479,4/24/2019,1.8621875,1.79,1.93,4/23/2019 14:00,23,4,2019
480,4/25/2019,1.836423611,1.79,1.93,4/24/2019 14:00,24,4,2019
481,4/26/2019,1.832291667,1.79,1.93,4/25/2019 14:00,25,4,2019
482,4/27/2019,2.142534722,1.79,4.1,4/26/2019 14:00,26,4,2019
483,4/28/2019,2.592982456,2.01,4.92,4/27/2019 14:00,27,4,2019
484,4/29/2019,2.0984375,1.93,3.27,4/28/2019 14:00,28,4,2019
485,4/30/2019,2.095451389,2.01,2.49,4/29/2019 14:00,29,4,2019
486,5/1/2019,1.999861111,1.93,2.08,4/30/2019 14:00,1,4,2019
487,5/2/2019,1.929270833,1.79,2.32,5/1/2019 14:00,1,5,2019
488,5/3/2019,2.884826389,2.24,5.07,5/2/2019 14:00,2,5,2019
489,5/4/2019,2.400243056,2.16,2.96,5/3/2019 14:00,3,5,2019
490,5/5/2019,2.328815331,2.16,2.67,5/4/2019 14:00,4,5,2019
491,5/6/2019,2.075261324,1.93,2.24,5/5/2019 14:00,5,5,2019
492,5/7/2019,1.939652778,1.86,2.01,5/6/2019 14:00,6,5,2019
493,5/8/2019,1.881875,1.86,1.93,5/7/2019 14:00,7,5,2019
494,5/9/2019,1.865157895,1.79,1.93,5/8/2019 14:00,8,5,2019
495,5/10/2019,1.843902439,1.79,1.93,5/9/2019 14:00,9,5,2019
496,5/11/2019,1.848368056,1.79,2.01,5/10/2019 14:00,10,5,2019
497,5/12/2019,1.828945455,1.79,1.93,5/11/2019 14:00,11,5,2019
498,5/13/2019,1.818780488,1.79,1.93,5/12/2019 14:00,12,5,2019
499,5/14/2019,1.866875,1.79,2.08,5/13/2019 14:00,13,5,2019
500,5/15/2019,1.886373239,1.86,1.93,5/14/2019 14:00,14,5,2019
501,5/16/2019,1.856840278,1.79,1.93,5/15/2019 14:00,15,5,2019
502,5/17/2019,1.864270833,1.79,2.01,5/16/2019 14:00,16,5,2019
503,5/18/2019,1.898402778,1.79,2.08,5/17/2019 14:00,17,5,2019
504,5/19/2019,1.956366906,1.86,2.08,5/18/2019 14:00,18,5,2019
505,5/20/2019,1.91375,1.86,2.01,5/19/2019 14:00,19,5,2019
506,5/21/2019,4.386875,1.86,40.8,5/20/2019 14:00,20,5,2019
507,5/22/2019,2.099017544,1.93,2.41,5/21/2019 14:00,21,5,2019
508,5/23/2019,1.904618056,1.79,2.01,5/22/2019 14:00,22,5,2019
509,5/24/2019,1.852887324,1.73,1.93,5/23/2019 14:00,23,5,2019
510,5/25/2019,1.823125,1.73,1.86,5/24/2019 14:00,24,5,2019
511,5/26/2019,1.801363636,1.73,1.86,5/25/2019 14:00,25,5,2019
512,5/27/2019,1.803784722,1.73,2.01,5/26/2019 14:00,26,5,2019
513,5/28/2019,1.801719298,1.73,2.01,5/27/2019 14:00,27,5,2019
514,5/29/2019,1.792534722,1.66,2.24,5/28/2019 14:00,28,5,2019
515,5/30/2019,1.771083916,1.66,1.79,5/29/2019 14:00,29,5,2019
516,5/31/2019,1.724140351,1.6,1.73,5/30/2019 14:15,30,5,2019
517,6/1/2019,1.727761733,1.66,1.79,5/31/2019 14:00,1,5,2019
518,6/2/2019,1.748125,1.73,1.79,6/1/2019 14:00,1,6,2019
519,6/3/2019,1.755734266,1.73,1.86,6/2/2019 14:00,2,6,2019
520,6/4/2019,1.773738318,1.73,1.79,6/3/2019 14:00,3,6,2019
521,6/5/2019,1.76141844,1.73,1.93,6/4/2019 14:30,4,6,2019
522,6/6/2019,1.76459854,1.73,1.86,6/5/2019 14:00,5,6,2019
523,6/7/2019,1.736134752,1.66,1.93,6/6/2019 14:00,6,6,2019
524,6/8/2019,1.729270833,1.66,1.79,6/7/2019 14:00,7,6,2019
525,6/9/2019,1.725672727,1.66,1.79,6/8/2019 14:00,8,6,2019
526,6/10/2019,1.727054545,1.66,1.79,6/9/2019 14:05,9,6,2019
527,6/11/2019,1.720183824,1.66,1.79,6/10/2019 14:00,10,6,2019
528,6/12/2019,1.716702509,1.66,1.79,6/11/2019 14:00,11,6,2019
529,6/13/2019,1.713909774,1.66,1.79,6/12/2019 14:25,12,6,2019
530,6/14/2019,1.695,1.66,1.73,6/13/2019 14:05,13,6,2019
531,6/15/2019,1.689208633,1.6,1.79,6/14/2019 14:00,14,6,2019
532,6/16/2019,1.693041958,1.66,1.73,6/15/2019 14:00,15,6,2019
533,6/17/2019,1.715609756,1.66,2.01,6/16/2019 14:00,16,6,2019
534,6/18/2019,1.727777778,1.66,1.79,6/17/2019 14:00,17,6,2019
535,6/19/2019,1.701354167,1.6,1.79,6/18/2019 14:00,18,6,2019
536,6/20/2019,1.699754386,1.66,1.79,6/19/2019 14:00,19,6,2019
537,6/21/2019,1.765583039,1.66,2.58,6/20/2019 14:00,20,6,2019
538,6/22/2019,1.73385159,1.66,2.32,6/21/2019 14:00,21,6,2019
539,6/23/2019,1.71193662,1.66,1.79,6/22/2019 14:10,22,6,2019
540,6/24/2019,1.759479167,1.66,1.93,6/23/2019 14:00,23,6,2019
541,6/25/2019,2.516864111,1.66,30.5,6/24/2019 14:00,24,6,2019
542,6/26/2019,23.33746528,2.08,288,6/25/2019 14:00,25,6,2019
543,6/27/2019,3.614375,2.49,5.54,6/26/2019 14:00,26,6,2019
544,6/28/2019,2.368506944,2.16,2.77,6/27/2019 14:00,27,6,2019
545,6/29/2019,2.141979167,2.01,2.24,6/28/2019 14:00,28,6,2019
546,6/30/2019,2.030486111,1.93,2.77,6/29/2019 14:00,29,6,2019
547,7/1/2019,2.529166667,2.01,6.57,6/30/2019 14:00,1,6,2019
548,7/2/2019,2.195979021,2.01,2.41,7/1/2019 14:00,1,7,2019
549,7/3/2019,2.001258993,1.86,2.08,7/2/2019 14:00,2,7,2019
550,7/4/2019,1.908035088,1.86,2.01,7/3/2019 14:00,3,7,2019
551,7/5/2019,3.152708333,1.86,14.3,7/4/2019 14:00,4,7,2019
552,7/6/2019,2.200035088,1.93,2.41,7/5/2019 14:00,5,7,2019
553,7/7/2019,1.975104167,1.86,2.08,7/6/2019 14:00,6,7,2019
554,7/8/2019,1.900711744,1.79,2.01,7/7/2019 14:00,7,7,2019
555,7/9/2019,1.908576642,1.86,2.16,7/8/2019 14:00,8,7,2019
556,7/10/2019,1.861514085,1.79,2.01,7/9/2019 14:10,9,7,2019
557,7/11/2019,1.845157895,1.79,2.01,7/10/2019 14:00,10,7,2019
558,7/12/2019,1.823510638,1.79,1.93,7/11/2019 14:05,11,7,2019
559,7/13/2019,1.802352941,1.79,1.86,7/12/2019 14:00,12,7,2019
560,7/14/2019,1.781672598,1.73,1.79,7/13/2019 14:00,13,7,2019
561,7/15/2019,1.775053004,1.73,1.86,7/14/2019 14:00,14,7,2019
562,7/16/2019,1.769604317,1.66,1.86,7/15/2019 14:00,15,7,2019
563,7/17/2019,1.756689895,1.66,1.86,7/16/2019 14:00,16,7,2019
564,7/18/2019,1.746480836,1.66,1.86,7/17/2019 14:00,17,7,2019
565,7/19/2019,1.747692308,1.66,1.86,7/18/2019 14:00,18,7,2019
566,7/20/2019,1.75985348,1.66,1.86,7/19/2019 14:00,19,7,2019
567,7/21/2019,1.741895911,1.66,1.79,7/20/2019 15:00,20,7,2019
568,7/22/2019,1.781631944,1.73,1.86,7/21/2019 14:00,21,7,2019
569,7/23/2019,1.792891566,1.73,1.86,7/22/2019 14:00,22,7,2019
570,7/24/2019,1.782872727,1.66,1.93,7/23/2019 14:40,23,7,2019
571,7/25/2019,1.732777778,1.66,1.86,7/24/2019 14:00,24,7,2019
572,7/26/2019,1.846183746,1.66,2.49,7/25/2019 14:00,25,7,2019
573,7/27/2019,1.83297619,1.73,2.16,7/26/2019 14:00,26,7,2019
574,7/28/2019,1.793076923,1.73,1.85,7/27/2019 15:05,27,7,2019
575,7/29/2019,1.775531915,1.66,2.16,7/28/2019 14:00,28,7,2019
576,7/30/2019,1.793680556,1.66,1.86,7/29/2019 14:00,29,7,2019
577,7/31/2019,1.805263158,1.66,1.93,7/30/2019 14:00,30,7,2019
578,8/1/2019,1.725457746,1.66,1.79,7/31/2019 14:00,1,7,2019
579,8/2/2019,1.735174825,1.6,1.79,8/1/2019 14:00,1,8,2019
580,8/3/2019,1.716597222,1.6,1.79,8/2/2019 14:00,2,8,2019
581,8/4/2019,1.751573427,1.66,2.08,8/3/2019 14:00,3,8,2019
582,8/5/2019,1.7286121,1.66,1.79,8/4/2019 14:00,4,8,2019
583,8/6/2019,1.808645833,1.66,2.08,8/5/2019 14:00,5,8,2019
584,8/7/2019,1.745486111,1.66,1.79,8/6/2019 14:00,6,8,2019
585,8/8/2019,1.727152778,1.66,1.79,8/7/2019 14:00,7,8,2019
586,8/9/2019,1.705524476,1.6,1.79,8/8/2019 14:00,8,8,2019
587,8/10/2019,1.686888112,1.66,1.86,8/9/2019 14:00,9,8,2019
588,8/11/2019,1.70519573,1.66,1.86,8/10/2019 14:00,10,8,2019
589,8/12/2019,1.699785714,1.66,1.93,8/11/2019 14:00,11,8,2019
590,8/13/2019,1.644405594,1.6,1.73,8/12/2019 14:00,12,8,2019
591,8/14/2019,1.66013986,1.6,1.73,8/13/2019 14:00,13,8,2019
592,8/15/2019,1.680208333,1.6,1.73,8/14/2019 14:00,14,8,2019
593,8/16/2019,1.666347518,1.6,1.86,8/15/2019 14:00,15,8,2019
594,8/17/2019,1.691567944,1.6,1.79,8/16/2019 14:00,16,8,2019
595,8/18/2019,1.669020979,1.6,1.73,8/17/2019 14:00,17,8,2019
596,8/19/2019,1.6540625,1.6,1.73,8/18/2019 14:00,18,8,2019
597,8/20/2019,1.625714286,1.6,1.66,8/19/2019 14:00,19,8,2019
598,8/21/2019,1.6,1.6,1.6,8/20/2019 16:05,20,8,2019
599,8/22/2019,1.596666667,1.59,1.6,8/21/2019 16:05,21,8,2019
600,8/23/2019,1.59,1.59,1.59,8/22/2019 16:05,22,8,2019
601,8/24/2019,1.583333333,1.58,1.59,8/23/2019 16:05,23,8,2019
602,8/25/2019,1.573333333,1.57,1.58,8/24/2019 16:05,24,8,2019
603,8/26/2019,1.563333333,1.56,1.57,8/25/2019 16:05,25,8,2019
604,8/27/2019,1.548333333,1.54,1.56,8/26/2019 16:05,26,8,2019
605,8/28/2019,1.506341463,1.48,1.6,8/27/2019 16:05,27,8,2019
606,8/29/2019,1.550909091,1.48,1.6,8/28/2019 14:00,28,8,2019
607,8/30/2019,1.540357143,1.54,1.55,8/29/2019 14:00,29,8,2019
608,8/31/2019,1.558333333,1.55,1.57,8/30/2019 16:15,30,8,2019
609,9/1/2019,1.578333333,1.57,1.59,8/31/2019 16:15,1,8,2019
610,9/2/2019,1.610135135,1.59,1.66,9/1/2019 16:15,1,9,2019
611,9/3/2019,1.627804878,1.6,1.66,9/2/2019 14:00,2,9,2019
612,9/4/2019,1.669623431,1.54,1.74,9/3/2019 14:00,3,9,2019
613,9/5/2019,1.66,1.66,1.66,9/4/2019 17:45,4,9,2019
614,9/6/2019,1.66,1.66,1.66,9/5/2019 17:45,5,9,2019
615,9/7/2019,1.66,1.66,1.66,9/6/2019 17:45,6,9,2019
616,9/8/2019,1.66,1.66,1.66,9/7/2019 17:45,7,9,2019
617,9/9/2019,1.66,1.66,1.66,9/8/2019 17:45,8,9,2019
618,9/10/2019,1.66,1.66,1.66,9/9/2019 17:45,9,9,2019
619,9/11/2019,1.655,1.65,1.66,9/10/2019 17:45,10,9,2019
620,9/12/2019,1.65,1.65,1.65,9/11/2019 17:45,11,9,2019
621,9/13/2019,1.74,1.65,1.98,9/12/2019 17:45,12,9,2019
622,9/14/2019,1.695,1.67,1.77,9/13/2019 17:45,13,9,2019
623,9/15/2019,1.743333333,1.66,2.01,9/14/2019 17:45,14,9,2019
624,9/16/2019,4.66392562,1.6,114,9/15/2019 17:45,15,9,2019
625,9/17/2019,1.763122807,1.6,1.93,9/16/2019 14:00,16,9,2019
626,9/18/2019,1.620696864,1.54,1.73,9/17/2019 14:00,17,9,2019
627,9/19/2019,1.59956044,1.54,1.66,9/18/2019 14:00,18,9,2019
628,9/20/2019,1.622733813,1.6,1.76,9/19/2019 14:00,19,9,2019
629,9/21/2019,1.660070423,1.54,1.76,9/20/2019 14:00,20,9,2019
630,9/22/2019,1.598391608,1.54,1.68,9/21/2019 14:00,21,9,2019
631,9/23/2019,1.564842105,1.49,1.68,9/22/2019 14:00,22,9,2019
632,9/24/2019,1.576689895,1.49,1.65,9/23/2019 14:00,23,9,2019
633,9/25/2019,1.626794425,1.57,1.92,9/24/2019 14:00,24,9,2019
634,9/26/2019,1.815663082,1.65,3.6,9/25/2019 14:00,25,9,2019
635,9/27/2019,2.116461538,1.76,2.9,9/26/2019 14:00,26,9,2019
636,9/28/2019,1.66,1.64,1.7,9/27/2019 16:35,27,9,2019
637,9/29/2019,1.61,1.59,1.63,9/28/2019 16:35,28,9,2019
638,9/30/2019,1.583333333,1.58,1.59,9/29/2019 16:35,29,9,2019
639,10/1/2019,1.573333333,1.57,1.58,9/30/2019 16:35,1,9,2019
640,10/2/2019,1.585,1.56,1.66,10/1/2019 16:35,1,10,2019
641,10/3/2019,2.080428571,1.56,2.55,10/2/2019 16:35,2,10,2019
642,10/4/2019,1.844006969,1.73,2.11,10/3/2019 14:00,3,10,2019
643,10/5/2019,1.664522968,1.56,1.73,10/4/2019 14:00,4,10,2019
644,10/6/2019,1.656689895,1.48,1.73,10/5/2019 14:00,5,10,2019
645,10/7/2019,1.637560976,1.56,1.82,10/6/2019 14:00,6,10,2019
646,10/8/2019,2.296713287,1.56,5.47,10/7/2019 14:00,7,10,2019
647,10/9/2019,1.93989547,1.73,2.11,10/8/2019 14:00,8,10,2019
648,10/10/2019,1.679230769,1.64,1.82,10/9/2019 14:00,9,10,2019
649,10/11/2019,11.21046099,1.64,741,10/10/2019 14:00,10,10,2019
650,10/12/2019,2.472682927,2.01,3.17,10/11/2019 14:00,11,10,2019
651,10/13/2019,2.195777778,2.01,2.41,10/12/2019 14:00,12,10,2019
652,10/14/2019,2.060257353,1.93,2.16,10/13/2019 14:45,13,10,2019
653,10/15/2019,1.999616725,1.86,2.16,10/14/2019 14:00,14,10,2019
654,10/16/2019,2.193111888,1.93,5.64,10/15/2019 14:05,15,10,2019
655,10/17/2019,2.174076655,2.01,2.49,10/16/2019 14:00,16,10,2019
656,10/18/2019,1.992160279,1.86,2.16,10/17/2019 14:00,17,10,2019
657,10/19/2019,1.924485294,1.79,2.16,10/18/2019 14:00,18,10,2019
658,10/20/2019,2.632857143,1.79,6.37,10/19/2019 14:00,19,10,2019
659,10/21/2019,2.181142857,1.92,2.63,10/20/2019 14:00,20,10,2019
660,10/22/2019,1.88962406,1.75,2.05,10/21/2019 14:00,21,10,2019
661,10/23/2019,1.846185185,1.74,2.04,10/22/2019 14:00,22,10,2019
662,10/24/2019,1.813703704,1.76,1.9,10/23/2019 14:00,23,10,2019
663,10/25/2019,1.79,1.79,1.79,10/24/2019 14:15,24,10,2019
664,10/26/2019,1.785833333,1.78,1.79,10/25/2019 14:15,25,10,2019
665,10/27/2019,1.770833333,1.77,1.78,10/26/2019 14:15,26,10,2019
666,10/28/2019,1.77,1.77,1.77,10/27/2019 14:15,27,10,2019
667,10/29/2019,2.064166667,1.77,3.88,10/28/2019 14:15,28,10,2019
668,10/30/2019,1.840833333,1.82,1.85,10/29/2019 14:15,29,10,2019
669,10/31/2019,2.028333333,1.83,3.49,10/30/2019 14:15,30,10,2019
670,11/1/2019,1.84,1.84,1.84,10/31/2019 14:15,1,10,2019
671,11/2/2019,1.83,1.82,1.84,11/1/2019 15:30,1,11,2019
672,11/3/2019,1.82,1.82,1.82,11/2/2019 15:30,2,11,2019
673,11/4/2019,1.811666667,1.81,1.82,11/3/2019 15:30,3,11,2019
674,11/5/2019,1.801666667,1.79,1.81,11/4/2019 15:30,4,11,2019
675,11/6/2019,1.883797909,1.79,2.01,11/5/2019 14:05,5,11,2019
676,11/7/2019,2.033763066,1.86,3.6,11/6/2019 14:00,6,11,2019
677,11/8/2019,1.886805556,1.79,2.01,11/7/2019 14:00,7,11,2019
678,11/9/2019,1.867534722,1.79,1.93,11/8/2019 14:00,8,11,2019
679,11/10/2019,1.802894737,1.79,1.86,11/9/2019 14:00,9,11,2019
680,11/11/2019,1.856607143,1.78,1.93,11/10/2019 14:40,10,11,2019
681,11/12/2019,1.849860627,1.77,1.92,11/11/2019 14:00,11,11,2019
682,11/13/2019,1.844930556,1.77,1.91,11/12/2019 14:00,12,11,2019
683,11/14/2019,1.845763889,1.81,1.89,11/13/2019 14:00,13,11,2019
684,11/15/2019,1.8315625,1.73,1.88,11/14/2019 14:00,14,11,2019
685,11/16/2019,1.841354167,1.78,1.93,11/15/2019 14:00,15,11,2019
